OBJECTID,SEGMENT_ID,L_F_ADD,L_T_ADD,R_F_ADD,R_T_ADD,PRE_DIR,ST_NAME,ST_TYPE,SUF_DIR,MUN_L,MUN_R,CFCC,SPEEDLIMIT,ONEWAY,HEIGHT,WEIGHT,WIDTH,F_ZLEV,T_ZLEV,SHIELD,HWY_NUM,NBHD_L,NBHD_R,FT_COST,TF_COST,TF_DIR,FT_DIR,STATE00_L,STATE00_R,COUNTY00_L,COUNTY00_R,PLACE00_L,PLACE00_R,TRACT00_L,TRACT00_R,BLOCK00_L,BLOCK00_R,MCD00_L,MCD00_R,STREET_ID,SHAPElen
13458,21952,58,58,59,59,,Fairview,ST,,Boston,Boston,A41,15,,,,,0,0,,,Roslindale,Roslindale,0.063,0.063, , ,MA,MA,025,025,07000,07000,02131,02131, , ,07000,07000,1488,209.267149898162
13459,19881,,,,,,LEVERETT CONNECTOR,,,Boston,Boston,A60,45,FT,,,,1,1,,,Boston,Boston,0.044,-1, , ,MA,MA,025,025, , ,02114,02114, , ,07000,07000,-1,364.41242588647
13460,20870,,,,,,LEVERETT CONNECTOR,,,Boston,Boston,A60,45,FT,,,,1,1,,,Boston,Boston,-1,0.014, , ,MA,MA,025,025, , ,02114,02114, , ,07000,07000,-1,469.426305435185
13461,19431,170,188,171,189,,Albany,ST,,Boston,Boston,A31,25,FT,,,,1,1,,,Boston,Boston,0.08801469,-1, , ,MA,MA,025,025,07000,07000,02111,02111, , ,07000,07000,51,193.632307765579
13462,21461,,,,,,RT 93 NB HOV LANE,,,Boston,Boston,A60,20,FT,,,,2,2,,,Boston,Boston,-1,0.209, , ,MA,MA,025,025, , ,02111,02111, , ,07000,07000,-1,530.528281842366
13463,21776,,,,,,Massachusetts,TPKE,E,Boston,Boston,A15,65,FT,,,,0,0,I,90,Boston,Boston,0.011,-1, ,E,MA,MA,025,025,07000,07000,02111,02111, , ,07000,07000,5474,300.647157190902
13464,14326,,,,,,Harrison,AVE,,Boston,Boston,A31,25,,,,,1,1,,,Boston,Boston,0.03376101,0.03376101, , ,MA,MA,025,025,07000,07000,02111,02111, , ,07000,07000,1924,74.2742230956238
13465,22419,,,,,,RT 93 NB HOV LANE,,,Boston,Boston,A63,20,FT,,,,0,0,,,Roxbury,Roxbury,0.308,-1, , ,MA,MA,025,025, , ,02118,02118, , ,07000,07000,-1,1002.45401073933
13466,21090,,,,,,Massachusetts Avenue Connector,,,Boston,Boston,A35,25,FT,,,,0,0,,,Roxbury,Roxbury,0.30594582,-1, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,7627,673.08080271482
13467,21896,,,,,,Massachusetts Avenue Connector,,,Boston,Boston,A35,25,FT,,,,0,1,,,Roxbury,Roxbury,0.11568036,-1, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,7627,254.496783883196
13468,20892,,,,,,Massachusetts,TPKE,W,Boston,Boston,A15,65,FT,,,,0,0,I,90,Allston-Brighton,Allston-Brighton,0.506,-1, ,W,MA,MA,025,025,07000,07000,02134,02134, , ,07000,07000,5473,3041.75164060493
13469,20530,,,,,,Massachusetts,TPKE,E,Boston,Boston,A15,65,FT,,,,0,0,I,90,Allston-Brighton,Allston-Brighton,-1,0.034,E, ,MA,MA,025,025,07000,07000,02134,02134, , ,07000,07000,5474,3270.88556795557
13470,19918,,,,,,Interstate 93,,S,Boston,Boston,A15,65,FT,,,,-2,-2,I,93,Boston,Boston,-1,0.124,S, ,MA,MA,025,025,07000,07000,02110,02110, , ,07000,07000,5472,1469.34173302954
13471,21745,1,1,,,,Hotel,DR,,Boston,Boston,A41,20,,,,,0,0,,,East Boston,East Boston,0.206,0.206, , ,MA,MA,025,025,07000,07000,02128,02128, , ,07000,07000,5498,509.647124743542
13472,13098,104,132,125,131,,Western,AVE,,Boston,Boston,A31,25,,,,,0,0,,,Allston-Brighton,Allston-Brighton,0.35008455,0.35008455, , ,MA,MA,025,025,07000,07000,02134,02134, , ,07000,07000,4430,770.186019725399
13473,26552,145,135,146,136,,Saint Mary's,ST,,Brookline,Boston,A41,20,,,,,0,0,,,Boston,Boston,0.14776831,0.14776831, , ,MA,MA,021,025,09175,07000,02446,02215, , ,09175,07000,3727,260.072228796682
13474,12929,456,494,455,491,,Park,DR,,Boston,Boston,A31,25,,,,,0,0,,,Boston,Boston,0.10889179,0.10889179, , ,MA,MA,025,025,07000,07000,02215,02215, , ,07000,07000,3127,239.561938798532
13475,16842,2,28,1,27,,Aberdeen,ST,,Boston,Boston,A41,15,,,,,0,0,,,Boston,Boston,0.30317701,0.30317701, , ,MA,MA,025,025,07000,07000,02215,02215, , ,07000,07000,6,400.193651305823
13476,19526,,,,,W,Service,RD,,Boston,Boston,A31,25,,,,,0,0,,,South Boston,South Boston,0.014,0.014, , ,MA,MA,025,025,07000,07000,02210,02210, , ,07000,07000,3824,1127.99717823821
13477,20556,,,,,,John F. Fitzgerald Surface,RD,,Boston,Boston,A31,25,FT,,,,0,0,,,Boston,Boston,0.26389185,-1, , ,MA,MA,025,025,07000,07000,02111,02111, , ,07000,07000,4046,580.562069770072
13478,19900,,,,,,Albany,ST,,Boston,Boston,A30,25,FT,,,,0,0,,,South Boston,South Boston,0.081,-1, , ,MA,MA,025,025, , ,02118,02118, , ,07000,07000,51,214.138293938768
13479,20695,108,148,109,149,,Albany,ST,,Boston,Boston,A31,25,FT,,,,0,0,,,Boston,Boston,0.1759601,-1, , ,MA,MA,025,025,07000,07000,02111,02111, , ,07000,07000,51,387.112215923183
13480,11550,,,355,373,,Chelsea,ST,,Boston,Boston,A31,25,,,,,0,0,,,East Boston,East Boston,0.051,0.051, , ,MA,MA,025,025,07000,07000,02128,02128, , ,07000,07000,827,202.352298752615
13481,23716,6,10,5,11,,Dry Dock,AVE,,Boston,Boston,A41,20,,,,,0,0,,,South Boston,South Boston,0.407,0.407, , ,MA,MA,025,025,07000,07000,02210,02210, , ,07000,07000,1272,713.276742156044
13482,20028,,,,,,Massport Haul,RD,,Boston,Boston,A31,25,,,,,0,0,,,South Boston,South Boston,0.05407262,0.05407262, , ,MA,MA,025,025,07000,07000,02210,02210, , ,07000,07000,1961,118.959772233395
13483,19894,,,,,,RT 93 SB HOV LANE,,,Boston,Boston,A63,20,FT,,,,0,0,,,Roxbury,Roxbury,0.919,-1, , ,MA,MA,025,025, , ,02118,02118, , ,07000,07000,-1,2122.66348799157
13484,2123,2,160,1,159,,Cummings,ST,,Boston,Boston,A41,20,,,,,0,0,,,Roxbury,Roxbury,0.517,0.517, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,1093,907.735514469558
13485,15720,22,100,21,101,,Farnham,ST,,Boston,Boston,A41,15,,,,,0,0,,,Roxbury,Roxbury,0.306,0.306, , ,MA,MA,025,025,07000,07000,02119,02119, , ,07000,07000,1497,1054.12767639127
13486,25024,,,451,453,,Park,DR,,Boston,Boston,A35,25,FT,,,,0,0,,,Boston,Boston,0.02779582,-1, , ,MA,MA,025,025,07000,07000,02215,02215, , ,07000,07000,3127,61.150794553911
13487,25023,,,,,,Park,DR,,Boston,Boston,A35,25,FT,,,,0,0,,,Boston,Boston,0.01498511,-1, , ,MA,MA,025,025,07000,07000,02215,02215, , ,07000,07000,3127,32.9672444482654
13488,20416,,,446,430,,Park,DR,,Boston,Boston,A35,25,FT,,,,1,0,,,Boston,Boston,0.11873911,-1, , ,MA,MA,025,025,07000,07000,02215,02215, , ,07000,07000,3127,261.226046450525
13489,20548,,,,,,Massachusetts,TPKE,E,Boston,Boston,A15,55,FT,,,,-1,-1,I,90,South Boston,South Boston,-1,0.094,E, ,MA,MA,025,025,07000,07000,02210,02210, , ,07000,07000,5474,1079.65107958208
13490,19315,,,,,,Frontage,RD,,Boston,Boston,A31,25,FT,,,,0,0,,,South Boston,South Boston,0.14766954,-1, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,1644,324.872996622942
13491,20645,,,37,57,,Walnut,PARK,,Boston,Boston,A41,20,FT,,,,0,0,,,Roxbury,Roxbury,0.087,-1, , ,MA,MA,025,025,07000,07000,02119,02119, , ,07000,07000,4317,194.457652644436
13492,21154,,,54,32,,Walnut,PARK,,Boston,Boston,A41,20,FT,,,,0,0,,,Roxbury,Roxbury,0.081,-1, , ,MA,MA,025,025,07000,07000,02119,02119, , ,07000,07000,4317,175.702986737439
13493,17755,26,198,25,199,,Codman,PARK,,Boston,Boston,A41,15,,,,,0,0,,,Roxbury,Roxbury,0.491,0.491, , ,MA,MA,025,025,07000,07000,02119,02119, , ,07000,07000,929,665.238241009364
13494,11194,2,4,1,5,,Otis,PL,,Boston,Boston,A41,15,,,,,0,0,,,Boston,Boston,0.009,0.009, , ,MA,MA,025,025,07000,07000,02108,02108, , ,07000,07000,3098,94.8929999896286
13495,11195,6,10,7,9,,Otis,PL,,Boston,Boston,A41,15,,,,,0,0,,,Boston,Boston,0.061,0.061, , ,MA,MA,025,025,07000,07000,02108,02108, , ,07000,07000,3098,66.5378539090605
13496,11196,12,14,11,13,,Otis,PL,,Boston,Boston,A41,15,,,,,0,0,,,Boston,Boston,0.076,0.076, , ,MA,MA,025,025,07000,07000,02108,02108, , ,07000,07000,3098,98.1675957440972
13497,16538,182,198,183,199,,Mount Vernon,ST,,Boston,Boston,A41,20,,,,,0,0,,,Boston,Boston,0.048,0.048, , ,MA,MA,025,025,07000,07000,02108,02108, , ,07000,07000,2868,86.3218423121108
13498,1077,2,30,1,39,,Brimmer,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,0.285,-1, , ,MA,MA,025,025,07000,07000,02108,02108, , ,07000,07000,560,498.155065727407
13499,1078,32,42,41,43,,Brimmer,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,-1,0.055, , ,MA,MA,025,025,07000,07000,02108,02108, , ,07000,07000,560,101.361818350815
13500,5489,130,162,127,163,,Mount Vernon,ST,,Boston,Boston,A41,20,,,,,0,0,,,Boston,Boston,0.204,0.204, , ,MA,MA,025,025,07000,07000,02108,02108, , ,07000,07000,2868,360.743562537707
13501,11674,164,180,165,181,,Mount Vernon,ST,,Boston,Boston,A41,20,,,,,0,0,,,Boston,Boston,0.015,0.015, , ,MA,MA,025,025,07000,07000,02108,02108, , ,07000,07000,2868,95.2800838850871
13502,20756,,,20,8,,Bryon,RD,,Boston,Boston,A45,15,FT,,,,0,0,,,West Roxbury,West Roxbury,0.053,-1, , ,MA,MA,017,017,45560,45560,02132,02132, , ,07000,07000,608,256.272394668448
13503,22605,,,22,26,,Bryon,RD,,Boston,Boston,A45,15,FT,,,,0,0,,,West Roxbury,West Roxbury,-1,0.049, , ,MA,MA,017,017,45560,45560,02132,02132, , ,07000,07000,608,240.52038753761
13504,20166,,,,,,Broadlawn,PARK,,Boston,Boston,A61,15,,,,,0,0,,,West Roxbury,West Roxbury,0.05,0.05, , ,MA,MA,025,025,07000,07000,02132,02132, , ,07000,07000,564,274.778954005653
13505,20828,,,,,,John F. Fitzgerald Surface,RD,,Boston,Boston,A31,25,FT,,,,0,0,,,Boston,Boston,0.19426032,-1, , ,MA,MA,025,025,07000,07000,02110,02110, , ,07000,07000,4046,427.372712792424
13506,18491,35,75,34,74,,Lotus,ST,,Boston,Boston,A41,15,,,,,0,0,,,Jamaica Plain,Jamaica Plain,0.226,0.226, , ,MA,MA,025,025,07000,07000,02130,02130, , ,07000,07000,2517,375.53667253603
13507,20877,,,,,,Airport,RD,,Boston,Boston,A63,25,FT,,,,2,2,,,East Boston,East Boston,0.16583419,-1, , ,MA,MA,025,025,07000,07000,02128,02128, , ,07000,07000,41,364.835215481939
13508,20942,117,101,116,100,,Carroll,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,West Roxbury,West Roxbury,0.023,-1, , ,MA,MA,025,025,07000,07000,02132,02132, , ,07000,07000,711,190.456836070273
13509,19082,570,598,571,599,,Baker,ST,,Boston,Boston,A31,25,,,,,0,0,,,West Roxbury,West Roxbury,0.26226687,0.26226687, , ,MA,MA,025,025,07000,07000,02132,02132, , ,07000,07000,267,576.987117255819
13510,20318,,,,,,CENTRAL PARKING ACCESS ROAD,,,Boston,Boston,A31,25,FT,,,,0,0,,,East Boston,East Boston,0.107,-1, , ,MA,MA,025,025,07000,07000,02128,02128, , ,07000,07000,-1,461.004741712214
13511,19668,,,285,521,,William T Morrissey,BLVD,,Boston,Boston,A35,30,FT,,,,0,0,S,3A,Dorchester,Dorchester,0.172,-1, , ,MA,MA,025,025,07000,07000,02125,02125, , ,07000,07000,4504,2975.9345168003
13512,19667,,,520,228,,William T Morrissey,BLVD,,Boston,Boston,A35,30,FT,,,,0,0,S,3A,Dorchester,Dorchester,-1,0.171, , ,MA,MA,025,025,07000,07000,02125,02125, , ,07000,07000,4504,3013.07491901894
13513,20535,,,320,290,,West Roxbury,PKWY,,Boston,Boston,A31,25,FT,,,,0,0,,,West Roxbury,West Roxbury,0.0716247,-1, , ,MA,MA,025,025,07000,07000,02132,02132, , ,07000,07000,3660,157.574346180494
13514,19716,,,289,321,,West Roxbury,PKWY,,Boston,Boston,A31,25,FT,,,,0,0,,,West Roxbury,West Roxbury,0.05570458,-1, , ,MA,MA,025,025,07000,07000,02132,02132, , ,07000,07000,3660,122.550074408299
13515,26219,252,256,253,255,,West Roxbury,PKWY,,Boston,Boston,A31,25,,,,,0,0,,,West Roxbury,West Roxbury,0.01832795,0.01832795, , ,MA,MA,025,025,07000,07000,02467,02467, , ,07000,07000,3660,40.3214915465145
13516,18077,109,1,108,2,,Prince,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Jamaica Plain,Jamaica Plain,0.82082743,-1, , ,MA,MA,025,025,07000,07000,02130,02130, , ,07000,07000,3324,1444.65627785245
13517,20142,,,,,,Charlesgate,,,Boston,Boston,A60,20,FT,,,,1,1,,,Boston,Boston,-1,0.086, , ,MA,MA,025,025, , ,02215,02215, , ,07000,07000,4759,296.293532019887
13518,24132,,,,,,Charlesgate,,,Boston,Boston,A60,20,FT,,,,1,1,,,Boston,Boston,0.143,-1, , ,MA,MA,025,025, , ,02215,02215, , ,07000,07000,4759,470.665780833555
13519,23628,,,,,,Charlesgate,,,Boston,Boston,A35,30,FT,,,,1,1,,,Boston,Boston,0.031,-1, , ,MA,MA,025,025,07000,07000,02215,02215, , ,07000,07000,4759,247.976019241976
13520,19492,,,,,,Charlesgate,,,Boston,Boston,A35,30,FT,,,,1,1,,,Boston,Boston,0.01,-1, , ,MA,MA,025,025,07000,07000,02215,02215, , ,07000,07000,4759,710.71377544715
13521,19971,,,,,,Charlesgate,,,Boston,Boston,A60,20,FT,,,,1,1,,,Boston,Boston,-1,0.073, , ,MA,MA,025,025, , ,02215,02215, , ,07000,07000,4759,161.870059796274
13522,24129,,,,,,Charlesgate,,,Boston,Boston,A60,20,FT,,,,1,0,,,Boston,Boston,0.084,-1, , ,MA,MA,025,025, , ,02215,02215, , ,07000,07000,4759,337.667070289443
13523,16128,36,98,41,99,,Decatur,ST,,Boston,Boston,A41,20,,,,,0,0,,,East Boston,East Boston,0.056,0.056, , ,MA,MA,025,025,07000,07000,02128,02128, , ,07000,07000,1171,216.554151648043
13524,9510,102,130,95,103,,London,ST,,Boston,Boston,A41,20,,,,,0,0,,,East Boston,East Boston,0.086,0.086, , ,MA,MA,025,025,07000,07000,02128,02128, , ,07000,07000,2496,392.423218584427
13525,9512,93,1,100,2,,London,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,East Boston,East Boston,-1,0.302, , ,MA,MA,025,025,07000,07000,02128,02128, , ,07000,07000,2496,588.886138056438
13526,13814,75,49,60,36,,Maverick,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,East Boston,East Boston,0.12092744,-1, , ,MA,MA,025,025,07000,07000,02128,02128, , ,07000,07000,2673,212.832299703953
13527,13816,87,77,76,62,,Maverick,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,East Boston,East Boston,0.11682486,-1, , ,MA,MA,025,025,07000,07000,02128,02128, , ,07000,07000,2673,205.611755309138
13528,21506,,,439,599,,Neponset,AVE,,Boston,Boston,A41,20,FT,,,,0,0,,,Dorchester,Dorchester,0.07,-1, , ,MA,MA,025,025,07000,07000,02122,02122, , ,07000,07000,2933,476.341099798731
13529,17962,400,402,395,411,,Neponset,AVE,,Boston,Boston,A31,25,,,,,0,0,,,Dorchester,Dorchester,0.04,0.04, , ,MA,MA,025,025,07000,07000,02122,02122, , ,07000,07000,2933,141.364553042772
13530,19421,,,113,121,,Huntington,RD,,Boston,Boston,A45,20,FT,,,,0,0,,,Allston-Brighton,Allston-Brighton,-1,0.065, , ,MA,MA,025,025,07000,07000,02135,02135, , ,07000,07000,2141,232.02288878226
13531,10318,46,70,43,69,,Washington,ST,,Boston,Boston,A41,20,,,,,0,0,,,Charlestown,Charlestown,0.287,0.287, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,4355,322.969185300897
13532,13220,2,40,1,41,,Lynde,ST,,Boston,Boston,A41,20,,,,,0,0,,,Charlestown,Charlestown,0.024,0.024, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,2538,579.959481312493
13533,20622,,,34,24,,Jamaicaway,,,Boston,Boston,A35,35,FT,,,,0,0,,,Jamaica Plain,Jamaica Plain,-1,0.012, , ,MA,MA,025,025,07000,07000,02130,02130, , ,07000,07000,2199,158.741836930185
13534,17378,2,60,1,59,,Ellingwood,ST,,Boston,Boston,A41,15,,,,,0,0,,,Roxbury,Roxbury,0.074,0.074, , ,MA,MA,025,025,07000,07000,02120,02120, , ,07000,07000,1376,667.13212703228
13535,14643,8,16,7,17,,Estey,ST,,Boston,Boston,A41,20,,,,,0,0,,,Roxbury,Roxbury,0.084,0.084, , ,MA,MA,025,025,07000,07000,02120,02120, , ,07000,07000,1437,183.130283249464
13536,10139,188,248,191,249,,Heath,ST,,Boston,Boston,A31,25,,,,,0,0,,,Jamaica Plain,Roxbury,0.146,0.146, , ,MA,MA,025,025,07000,07000,02130,02120, , ,07000,07000,1988,956.974023720792
13537,12694,2,16,1,15,,Schiller,ST,,Boston,Boston,A41,20,,,,,0,0,,,Jamaica Plain,Jamaica Plain,0.19465884,0.19465884, , ,MA,MA,025,025,07000,07000,02130,02130, , ,07000,07000,3775,342.599563267668
13538,11363,2,24,1,25,,Kenney,ST,,Boston,Boston,A41,15,,,,,0,0,,,Jamaica Plain,Jamaica Plain,0.227,0.227, , ,MA,MA,025,025,07000,07000,02130,02130, , ,07000,07000,2282,505.946176066885
13539,20774,,,,,,Riverway,,,Boston,Boston,A35,30,FT,,,,0,0,,,Roxbury,Roxbury,-1,0.068, , ,MA,MA,025,025,07000,07000,02115,02115, , ,07000,07000,3575,533.845843363339
13540,21887,,,,,,US Hwy 1,,S,Boston,Boston,A15,55,FT,,,,2,2,U,1,Charlestown,Charlestown,0.055,-1, ,S,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,5504,1046.45666453179
13541,21048,74,98,,,,Science,PARK,,Boston,Boston,A61,15,,,,,0,0,,,Boston,Boston,0.037,0.037, , ,MA,MA,025,025,07000,07000,02114,02114, , ,07000,07000,5476,182.269827092064
13542,20127,,,,,,Gordon,RD,,Boston,Boston,A41,15,FT,,,,0,0,,,Allston-Brighton,Allston-Brighton,-1,0.109, , ,MA,MA,025,025,07000,07000,02163,02163, , ,07000,07000,5497,272.962656838274
13543,20741,,,,,,Charlesbank,RD,,Boston,Boston,A25,35,FT,,,,0,0,S,28,Boston,Boston,-1,0.04, , ,MA,MA,025,025,07000,07000,02114,02114, , ,07000,07000,808,621.969386025242
13544,9540,51,33,58,42,W,Cedar,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,0.14590044,-1, , ,MA,MA,025,025,07000,07000,02114,02114, , ,07000,07000,743,256.784780007158
13545,12796,94,104,91,95,,Mount Vernon,ST,,Boston,Boston,A41,20,,,,,0,0,,,Boston,Boston,0.04,0.04, , ,MA,MA,025,025,07000,07000,02108,02108, , ,07000,07000,2868,194.033636986951
13546,12906,14,18,31,39,,Mount Vernon,ST,,Boston,Boston,A31,25,FT,,,,0,0,,,Boston,Boston,0.036,-1, , ,MA,MA,025,025,07000,07000,02133,02114, , ,07000,07000,2868,195.691814982455
13547,14486,2,32,1,33,,Spice,ST,,Boston,Boston,A41,20,,,,,0,0,,,Charlestown,Charlestown,0.025,0.025, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,3939,495.880978562022
13548,20407,199,191,200,190,,Charles,ST,,Boston,Boston,A31,30,FT,,,,0,0,S,3,Boston,Boston,0.06213697,-1, , ,MA,MA,025,025,07000,07000,02114,02114, , ,07000,07000,796,164.041605340152
13549,23388,,,,,,Frontage,RD,,Boston,Boston,A31,25,FT,,,,1,1,,,South Boston,South Boston,0.15830105,-1, , ,MA,MA,025,025,07000,07000,02111,02111, , ,07000,07000,1644,348.262304877848
13550,20384,,,,,,Frontage,RD,,Boston,Boston,A31,25,FT,,,,1,1,,,Boston,Boston,0.17989965,-1, , ,MA,MA,025,025,07000,07000,02111,02111, , ,07000,07000,1644,395.779236505413
13551,19835,127,1,126,2,,Conley,ST,,Boston,Boston,A41,20,,,,,0,0,,,Dorchester,Dorchester,0.02,0.02, , ,MA,MA,025,025,07000,07000,02122,02122, , ,07000,07000,982,1580.78355064076
13552,22376,,,,,,Interstate 93,,N,Boston,Boston,A15,65,FT,,,,0,0,I,93,Dorchester,Dorchester,-1,0.075,N, ,MA,MA,025,025,07000,07000,02127,02127, , ,07000,07000,5477,1609.81271132486
13553,17627,2,24,1,23,W,Bellflower,ST,,Boston,Boston,A41,15,,,,,0,0,,,Dorchester,Dorchester,0.036,0.036, , ,MA,MA,025,025,07000,07000,02125,02125, , ,07000,07000,371,254.796909170006
13554,22543,2,36,1,37,,Wigglesworth,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Roxbury,Roxbury,0.028,-1, , ,MA,MA,025,025,07000,07000,02120,02120, , ,07000,07000,4486,489.670792744617
13555,19018,2,30,1,29,,Cheryl,LN,,Boston,Boston,A41,15,,,,,0,0,,,Hyde Park,Hyde Park,0.126,0.126, , ,MA,MA,025,025,07000,07000,02136,02136, , ,07000,07000,833,311.955761276031
13556,15140,9,175,8,174,W,Boundary,RD,,Boston,Boston,A41,15,,,,,0,0,,,West Roxbury,West Roxbury,2.17570689,2.17570689, , ,MA,MA,025,025,07000,07000,02136,02136, , ,07000,07000,483,2871.93309753518
13557,15139,177,199,176,198,W,Boundary,RD,,Boston,Boston,A41,15,,,,,0,0,,,Hyde Park,Hyde Park,0.348,0.348, , ,MA,MA,025,025,07000,07000,02136,02136, , ,07000,07000,483,941.969275843772
13558,14352,26,44,17,41,,Cedarcrest,RD,,Boston,Boston,A41,15,,,,,0,0,,,West Roxbury,West Roxbury,0.302,0.302, , ,MA,MA,025,025,07000,07000,02132,02132, , ,07000,07000,748,463.430478284357
13559,11730,72,84,77,83,,Cedarcrest,RD,,Boston,Boston,A41,15,,,,,0,0,,,West Roxbury,West Roxbury,0.152,0.152, , ,MA,MA,025,025,07000,07000,02132,02132, , ,07000,07000,748,230.809596023147
13560,14331,1,33,2,34,,Ridgecrest,DR,,Boston,Boston,A41,15,,,,,0,0,,,West Roxbury,West Roxbury,0.184,0.184, , ,MA,MA,025,025,07000,07000,02132,02132, , ,07000,07000,3550,510.548628723456
13561,19240,2,14,1,15,,Fensmere,RD,,Boston,Boston,A41,15,,,,,0,0,,,West Roxbury,West Roxbury,0.13,0.13, , ,MA,MA,025,025,07000,07000,02132,02132, , ,07000,07000,1527,495.85988136831
13562,12810,26,34,27,35,,Willers,ST,,Boston,Boston,A41,15,,,,,0,0,,,West Roxbury,West Roxbury,0.063,0.063, , ,MA,MA,025,025,07000,07000,02132,02132, , ,07000,07000,4497,178.186399941224
13563,13993,254,284,251,285,,Grove,ST,,Boston,Boston,A31,30,,,,,0,0,,,West Roxbury,West Roxbury,0.057,0.057, , ,MA,MA,025,025,07000,07000,02132,02132, , ,07000,07000,1836,444.290381404546
13564,16325,2,32,1,25,,Rockland,ST,,Boston,Boston,A41,20,,,,,0,0,,,West Roxbury,West Roxbury,0.25467929,0.25467929, , ,MA,MA,025,025,07000,07000,02132,02132, , ,07000,07000,3599,448.235552658746
13565,9252,128,150,125,149,,Westmoor,RD,,Boston,Boston,A41,20,FT,,,,0,0,,,West Roxbury,West Roxbury,-1,0.184, , ,MA,MA,025,025,07000,07000,02132,02132, , ,07000,07000,4443,587.859588418871
13566,11055,30,48,33,49,,Alwin,ST,,Boston,Boston,A31,25,,,,,0,0,,,Hyde Park,Hyde Park,0.083,0.083, , ,MA,MA,025,025,07000,07000,02136,02136, , ,07000,07000,109,546.459928493638
13567,14247,2,50,1,51,,Joan,RD,,Boston,Boston,A41,20,,,,,0,0,,,Hyde Park,Hyde Park,0.144,0.144, , ,MA,MA,025,025,07000,07000,02136,02136, , ,07000,07000,2224,822.328281822334
13568,12126,2,12,1,15,,Vernon,ST,,Boston,Boston,A41,20,,,,,0,0,,,Hyde Park,Hyde Park,0.098,0.098, , ,MA,MA,025,025,07000,07000,02136,02136, , ,07000,07000,4252,300.155556970672
13569,15593,2,4,1,5,,Stonehill,TER,,Boston,Boston,A41,15,,,,,0,0,,,Hyde Park,Hyde Park,0.083,0.083, , ,MA,MA,025,025,07000,07000,02136,02136, , ,07000,07000,3993,153.416690909014
13570,14271,2,28,1,29,,Raldne,RD,,Boston,Boston,A41,15,,,,,0,0,,,Hyde Park,Hyde Park,0.233,0.233, , ,MA,MA,025,025,07000,07000,02136,02136, , ,07000,07000,3470,395.658168830714
13571,14705,35,35,7,9,,Kovey,RD,,Boston,Boston,A41,15,,,,,0,0,,,Hyde Park,Hyde Park,0.165,0.165, , ,MA,MA,025,025,07000,07000,02136,02136, , ,07000,07000,2323,237.604848558529
13572,5802,1,7,2,6,N,Hanover,CT,,Boston,Boston,A41,15,,,,,0,0,,,Boston,Boston,0.066,0.066, , ,MA,MA,025,025,07000,07000,02113,02113, , ,07000,07000,1893,147.023601025117
13573,6281,2,52,1,49,,Pleasantdale,RD,,Boston,Boston,A41,15,,,,,0,0,,,West Roxbury,West Roxbury,0.619,0.619, , ,MA,MA,025,025,07000,07000,02132,02132, , ,07000,07000,3266,829.783363171662
13574,15652,72,138,69,139,,Stimson,ST,,Boston,Boston,A31,25,,,,,0,0,,,West Roxbury,West Roxbury,0.04,0.04, , ,MA,MA,025,025,07000,07000,02132,02132, , ,07000,07000,3986,902.244486613999
13575,7154,2,30,1,41,,Spring,RD,,Boston,Boston,A41,15,,,,,0,0,,,West Roxbury,West Roxbury,0.161,0.161, , ,MA,MA,025,025,07000,07000,02132,02132, , ,07000,07000,3944,475.186959728912
13576,15849,152,198,153,199,,Overlook,RD,,Boston,Boston,A41,15,,,,,0,0,,,West Roxbury,West Roxbury,0.234,0.234, , ,MA,MA,025,025,07000,07000,02132,02132, , ,07000,07000,3104,121.91530825081
13577,16343,57,11,56,10,,Cross,RD,,Boston,Boston,A41,15,,,,,0,0,,,West Roxbury,West Roxbury,0.065,0.065, , ,MA,MA,025,025,07000,07000,02132,02132, , ,07000,07000,1077,92.2225635098503
13578,15851,52,150,53,151,,Overlook,RD,,Boston,Boston,A41,15,,,,,0,0,,,West Roxbury,West Roxbury,0.096,0.096, , ,MA,MA,025,025,07000,07000,02132,02132, , ,07000,07000,3104,277.503883836713
13579,15853,30,50,31,51,,Overlook,RD,,Boston,Boston,A41,15,,,,,0,0,,,West Roxbury,West Roxbury,0.15,0.15, , ,MA,MA,025,025,07000,07000,02132,02132, , ,07000,07000,3104,316.1551270168
